Timestamp,GSR,HR,GyroX,GyroY,GyroZ
2025-09-13 17:03:29.881520,2640,59,2700,112,16360
2025-09-13 17:03:29.947521,2644,59,2740,68,16260
2025-09-13 17:03:30.013099,2641,59,2844,196,16244
2025-09-13 17:03:30.078913,2632,59,2752,84,16176
2025-09-13 17:03:30.143913,2646,59,2864,100,16204
2025-09-13 17:03:30.210581,2636,59,3000,104,16280
2025-09-13 17:03:30.275660,2636,59,3064,124,16340
2025-09-13 17:03:30.341328,2635,59,2888,132,16224
2025-09-13 17:03:30.408329,2644,59,2932,108,16252
2025-09-13 17:03:30.472419,2637,59,2864,140,16172
2025-09-13 17:03:30.550762,2633,59,2968,96,16248
2025-09-13 17:03:30.617185,2635,59,3052,204,16232
2025-09-13 17:03:30.682171,2637,59,3052,92,16252
2025-09-13 17:03:30.748092,2635,59,2932,96,16272
2025-09-13 17:03:30.814857,2636,59,2796,20,16280
2025-09-13 17:03:30.880856,2622,59,2932,136,16200
2025-09-13 17:03:30.946857,2647,59,3016,124,16220
2025-09-13 17:03:31.011856,2633,59,2864,92,16152
2025-09-13 17:03:31.076289,2638,59,2984,108,16296
2025-09-13 17:03:31.140752,2636,59,3040,140,16364
2025-09-13 17:03:31.207603,2635,59,3036,128,16184
2025-09-13 17:03:31.271610,2639,59,2760,88,16268
2025-09-13 17:03:31.339609,2610,59,2908,148,16328
2025-09-13 17:03:31.407608,2634,59,2976,180,16256
2025-09-13 17:03:31.489341,2648,59,2944,156,16364
2025-09-13 17:03:31.554281,2640,59,2956,112,16204
2025-09-13 17:03:31.619323,2638,59,2960,124,16284
2025-09-13 17:03:31.685371,2637,59,2864,192,16160
2025-09-13 17:03:31.752140,2640,59,2948,72,16304
2025-09-13 17:03:31.817552,2628,59,3092,148,16288
2025-09-13 17:03:31.880638,2635,59,2980,112,16120
2025-09-13 17:03:31.944553,2647,59,2936,184,16192
2025-09-13 17:03:32.011020,2639,59,3028,4,16344
2025-09-13 17:03:32.074215,2634,59,2996,92,16316
2025-09-13 17:03:32.141216,2631,59,2856,204,16316
2025-09-13 17:03:32.208575,2636,59,2884,128,16304
2025-09-13 17:03:32.275851,2639,59,2940,140,16440
2025-09-13 17:03:32.341982,2650,62,2924,152,16168
2025-09-13 17:03:32.410865,2637,62,2948,76,16228
2025-09-13 17:03:32.493823,2647,62,2952,120,16260
2025-09-13 17:03:32.559861,2647,62,3016,52,16256
2025-09-13 17:03:32.628823,2637,62,3016,132,16208
2025-09-13 17:03:32.701910,2636,62,3056,100,16292
2025-09-13 17:03:32.771831,2647,62,2980,104,16208
2025-09-13 17:03:32.845848,2642,62,2976,72,16228
2025-09-13 17:03:32.909823,2634,62,2892,44,16284
2025-09-13 17:03:32.975823,2634,62,2932,60,16280
2025-09-13 17:03:33.040822,2641,62,2908,172,16256
2025-09-13 17:03:33.108335,2634,62,2984,148,16360
2025-09-13 17:03:33.174335,2632,62,2952,164,16212
2025-09-13 17:03:33.237418,2631,62,2948,132,16232
2025-09-13 17:03:33.308144,2636,62,3024,96,16212
2025-09-13 17:03:33.375808,2636,62,2984,52,16180
2025-09-13 17:03:33.444467,2640,62,2936,116,16140
2025-09-13 17:03:33.525467,2639,62,3020,152,16064
2025-09-13 17:03:33.591465,2639,62,3032,128,16156
2025-09-13 17:03:33.660083,2633,62,2900,100,16304
2025-09-13 17:03:33.726767,2635,62,3040,144,16184
2025-09-13 17:03:33.795909,2629,62,3028,172,16156
2025-09-13 17:03:33.861907,2635,62,3028,104,16280
2025-09-13 17:03:33.927822,2634,62,3052,136,16072
2025-09-13 17:03:33.993879,2629,62,2932,212,16196
2025-09-13 17:03:34.059463,2639,62,2948,188,16304
2025-09-13 17:03:34.124508,2649,62,2916,164,16212
2025-09-13 17:03:34.189464,2644,62,2964,164,16260
2025-09-13 17:03:34.254463,2639,62,3064,24,16312
2025-09-13 17:03:34.319699,2647,62,2996,96,16232
2025-09-13 17:03:34.387173,2642,62,2956,140,16316
2025-09-13 17:03:34.452767,2620,62,3000,244,16260
2025-09-13 17:03:34.530433,2640,62,2968,176,16288
2025-09-13 17:03:34.596386,2638,62,2988,112,16328
2025-09-13 17:03:34.662384,2632,62,3048,92,16192
2025-09-13 17:03:34.727385,2629,62,3020,40,16200
2025-09-13 17:03:34.793103,2634,62,3128,88,16144
2025-09-13 17:03:34.857136,2638,62,3012,96,16212
2025-09-13 17:03:34.924730,2636,62,2904,128,16204
2025-09-13 17:03:34.989729,2631,62,3092,224,16216
2025-09-13 17:03:35.053733,2634,62,2928,212,16312
2025-09-13 17:03:35.119071,2643,62,3012,144,16192
2025-09-13 17:03:35.185387,2633,62,2984,124,16132
2025-09-13 17:03:35.250822,2636,62,3100,40,16220
2025-09-13 17:03:35.316072,2647,62,3124,108,16216
2025-09-13 17:03:35.384338,2635,62,3044,148,16260
2025-09-13 17:03:35.465345,2636,62,3080,68,16280
2025-09-13 17:03:35.529135,2647,62,3076,140,16172
2025-09-13 17:03:35.596068,2638,62,3068,92,16248
2025-09-13 17:03:35.660563,2635,62,3068,92,16376
2025-09-13 17:03:35.725938,2636,62,3008,65528,16272
2025-09-13 17:03:35.790648,2640,62,3012,28,16344
2025-09-13 17:03:35.856470,2630,62,3068,40,16252
2025-09-13 17:03:35.920476,2638,62,3052,92,16224
2025-09-13 17:03:35.985507,2608,62,3020,128,16228
2025-09-13 17:03:36.051702,2627,62,3064,148,16276
2025-09-13 17:03:36.117006,2636,62,2936,64,16072
2025-09-13 17:03:36.183209,2632,62,3008,65528,16300
2025-09-13 17:03:36.248330,2618,62,3016,76,16396
2025-09-13 17:03:36.314845,2647,62,3008,228,16104
2025-09-13 17:03:36.380385,2637,62,3084,116,16048
2025-09-13 17:03:36.459667,2639,62,3140,96,16288
2025-09-13 17:03:36.525818,2634,62,3112,112,16196
2025-09-13 17:03:36.589769,2637,62,3168,96,16280
2025-09-13 17:03:36.655133,2637,62,3128,28,16124
2025-09-13 17:03:36.719034,2648,62,3040,65520,16184
2025-09-13 17:03:36.784027,2635,62,3076,92,16228
2025-09-13 17:03:36.847513,2647,62,3028,184,16252
2025-09-13 17:03:36.911806,2647,62,3048,196,16344
2025-09-13 17:03:36.977482,2625,62,3092,52,16088
2025-09-13 17:03:37.042562,2650,62,3052,136,16056
2025-09-13 17:03:37.108290,2637,62,3024,96,16164
2025-09-13 17:03:37.175809,2647,62,2992,128,16396
2025-09-13 17:03:37.240812,2635,62,3032,152,16168
2025-09-13 17:03:37.305092,2636,62,2984,140,16292
2025-09-13 17:03:37.370098,2639,62,3052,96,16220
2025-09-13 17:03:37.447476,2637,62,3020,116,16148
2025-09-13 17:03:37.511018,2642,62,2988,112,16284
2025-09-13 17:03:37.578459,2630,62,3076,212,16148
2025-09-13 17:03:37.645301,2651,62,3148,156,16276
2025-09-13 17:03:37.709266,2608,62,3052,64,16140
2025-09-13 17:03:37.772274,2634,62,3072,196,16204
2025-09-13 17:03:37.838016,2647,62,2940,236,16172
2025-09-13 17:03:37.902963,2634,62,3072,140,16380
2025-09-13 17:03:37.968992,2638,62,3140,132,16148
2025-09-13 17:03:38.032991,2639,62,2996,212,16252
2025-09-13 17:03:38.098187,2640,62,3052,112,16048
2025-09-13 17:03:38.165277,2637,62,3164,120,16108
2025-09-13 17:03:38.230966,2637,62,3044,80,16320
2025-09-13 17:03:38.296544,2637,62,3032,164,16284
2025-09-13 17:03:38.365089,2633,62,3060,156,16284
2025-09-13 17:03:38.445377,2637,62,3084,0,16260
2025-09-13 17:03:38.510800,2641,62,3040,32,16104
2025-09-13 17:03:38.574913,2635,62,2968,156,16156
2025-09-13 17:03:38.641918,2630,62,3012,36,16100
2025-09-13 17:03:38.707758,2628,62,2984,180,16292
2025-09-13 17:03:38.771761,2647,62,3080,172,16120
2025-09-13 17:03:38.836760,2634,62,3100,164,16184
2025-09-13 17:03:38.904642,2643,62,3052,72,16180
2025-09-13 17:03:38.967745,2628,62,3160,196,16068
2025-09-13 17:03:39.036680,2624,62,3108,32,16236
2025-09-13 17:03:39.104585,2637,62,2968,64,16200
2025-09-13 17:03:39.172007,2636,62,3156,148,16280
2025-09-13 17:03:39.237873,2637,62,3044,108,16224
2025-09-13 17:03:39.304308,2637,62,3104,88,16276
2025-09-13 17:03:39.381323,2624,62,3100,8,16044
2025-09-13 17:03:39.447324,2637,62,3152,52,16276
2025-09-13 17:03:39.512323,2651,62,3080,84,16160
2025-09-13 17:03:39.578322,2636,62,3072,132,16156
2025-09-13 17:03:39.643323,2628,62,3100,152,16236
2025-09-13 17:03:39.709408,2639,62,3116,44,16228
2025-09-13 17:03:39.774592,2636,62,3000,140,16072
2025-09-13 17:03:39.839476,2634,62,3120,128,16256
2025-09-13 17:03:39.903989,2633,62,2952,160,16176
2025-09-13 17:03:39.968952,2643,62,3116,216,16104
2025-09-13 17:03:40.032608,2638,62,3136,164,16248
2025-09-13 17:03:40.100609,2638,62,3040,36,16128
2025-09-13 17:03:40.167469,2639,62,3076,32,16280
2025-09-13 17:03:40.233617,2647,62,3104,128,16136
2025-09-13 17:03:40.300614,2628,62,2948,4,16256
2025-09-13 17:03:40.383752,2675,62,3016,40,16192
2025-09-13 17:03:40.449751,2636,62,3092,65532,16280
2025-09-13 17:03:40.515772,2636,62,3140,152,16136
2025-09-13 17:03:40.581177,2639,62,3048,84,16308
2025-09-13 17:03:40.648079,2640,62,3136,168,16208
2025-09-13 17:03:40.711103,2626,62,3184,76,16224
2025-09-13 17:03:40.774247,2649,62,3084,104,16168
2025-09-13 17:03:40.838848,2635,62,3088,76,16216
2025-09-13 17:03:40.908034,2628,62,2956,120,16268
2025-09-13 17:03:40.973139,2637,62,3084,88,16304
2025-09-13 17:03:41.038920,2636,62,3092,128,16220
2025-09-13 17:03:41.104906,2634,62,3024,136,16164
2025-09-13 17:03:41.166912,2640,62,3008,184,16092
2025-09-13 17:03:41.235049,2628,62,3088,96,16172
2025-09-13 17:03:41.301382,2639,62,3076,68,16228
2025-09-13 17:03:41.381734,2637,62,3036,56,16280
2025-09-13 17:03:41.446932,2639,62,3076,60,16160
2025-09-13 17:03:41.513531,2647,62,3028,80,16388
2025-09-13 17:03:41.577242,2637,62,2944,120,16156
2025-09-13 17:03:41.642239,2636,62,3064,68,16228
2025-09-13 17:03:41.707903,2638,62,3164,180,16176
2025-09-13 17:03:41.772991,2634,62,3040,140,16168
2025-09-13 17:03:41.837917,2637,62,3032,132,16272
2025-09-13 17:03:41.904180,2633,62,3104,132,16300
2025-09-13 17:03:41.969843,2636,62,3200,112,16228
2025-09-13 17:03:42.035506,2636,62,3024,136,16344
2025-09-13 17:03:42.100630,2640,62,3068,104,16340
2025-09-13 17:03:42.164697,2637,62,3048,88,16292
2025-09-13 17:03:42.229004,2637,62,3068,24,16264
2025-09-13 17:03:42.293004,2632,62,3060,104,16144
2025-09-13 17:03:42.374449,2643,59,3044,120,16264
2025-09-13 17:03:42.441176,2643,59,3108,128,16152
